intStCode,strStName,intClassCode,strClassName,strFormCode,strFormName,strMacroCode,strMacroName,intEcoSysCode,strEcoSysName,intAcres,intSqMiles
24,Maryland,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9304,Northern Rocky Mountain Conifer Swamp,1.7791587465599998,0.00277993554152
13,Georgia,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9304,Northern Rocky Mountain Conifer Swamp,379.85039239056,0.59351623811452
53,Washington,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9304,Northern Rocky Mountain Conifer Swamp,358.05569774519995,0.5594620277309
22,Louisiana,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9304,Northern Rocky Mountain Conifer Swamp,1544.5321868574,2.41333154198205
32,Nevada,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9304,Northern Rocky Mountain Conifer Swamp,0.44478968664,0.00069498388538
30,Montana,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9704,Northern Rocky Mountain Wooded Vernal Pool,55.82110567332,0.08722047761519
53,Washington,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9825,Rocky Mountain Lower Montane Riparian Woodland and Shrubland,5407.08582563916,8.44857160262197
32,Nevada,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9825,Rocky Mountain Lower Montane Riparian Woodland and Shrubland,86.28919920816,0.13482687376372
56,Wyoming,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9825,Rocky Mountain Lower Montane Riparian Woodland and Shrubland,9935.71202016432,15.52455003161844
16,Idaho,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9825,Rocky Mountain Lower Montane Riparian Woodland and Shrubland,491031.13443731103,767.2361475638182
4,Arizona,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9825,Rocky Mountain Lower Montane Riparian Woodland and Shrubland,4741.9028492690395,7.40922320203618
30,Montana,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9825,Rocky Mountain Lower Montane Riparian Woodland and Shrubland,297660.5973293176,465.0946833304048
49,Utah,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9825,Rocky Mountain Lower Montane Riparian Woodland and Shrubland,131736.91980966192,205.8389372040776
8,Colorado,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9825,Rocky Mountain Lower Montane Riparian Woodland and Shrubland,89891.32848541404,140.45520075946993
6,California,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9825,Rocky Mountain Lower Montane Riparian Woodland and Shrubland,5573.65956328584,8.70884306769678
41,Oregon,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9825,Rocky Mountain Lower Montane Riparian Woodland and Shrubland,132328.49009289313,206.76326577163303
35,New Mexico,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9825,Rocky Mountain Lower Montane Riparian Woodland and Shrubland,193642.08121168718,302.565751895438
48,Texas,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9825,Rocky Mountain Lower Montane Riparian Woodland and Shrubland,266.20662745404,0.41594785539993
31,Nebraska,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9813,Rocky Mountain Montane Riparian Systems,15.5676390324,0.0243244359883
46,South Dakota,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9813,Rocky Mountain Montane Riparian Systems,4423.211038791479,6.91126724816141
35,New Mexico,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9813,Rocky Mountain Montane Riparian Systems,0.6671845299600001,0.00104247582807
48,Texas,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9813,Rocky Mountain Montane Riparian Systems,127005.91430771555,198.44674110723327
49,Utah,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9832,Rocky Mountain Subalpine-Montane Riparian Woodland,680.5282205592,1.0633253446314
56,Wyoming,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9832,Rocky Mountain Subalpine-Montane Riparian Woodland,92513.14129331351,144.55178327184234
32,Nevada,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9832,Rocky Mountain Subalpine-Montane Riparian Woodland,8135.648158332241,12.71195024748558
35,New Mexico,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9832,Rocky Mountain Subalpine-Montane Riparian Woodland,977.87012607804,1.52792207200793
41,Oregon,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9832,Rocky Mountain Subalpine-Montane Riparian Woodland,43864.0469222202,68.53757331646214
30,Montana,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9832,Rocky Mountain Subalpine-Montane Riparian Woodland,6298.2219628224,9.840971816980801
16,Idaho,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9832,Rocky Mountain Subalpine-Montane Riparian Woodland,16632.687937059483,25.98857490184241
6,California,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9832,Rocky Mountain Subalpine-Montane Riparian Woodland,118.98124117620002,0.18590818933915
8,Colorado,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9832,Rocky Mountain Subalpine-Montane Riparian Woodland,64060.167433796036,100.09401161602644
53,Washington,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M034,Rocky Mountain-Great Basin Montane Riparian Forest,9832,Rocky Mountain Subalpine-Montane Riparian Woodland,24089.364638735762,37.63963224829542
41,Oregon,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M035,Vancouverian Flooded & Swamp Forest,9306,North Pacific Hardwood-Conifer Swamp,17010.31438101684,26.578616220530034
53,Washington,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M035,Vancouverian Flooded & Swamp Forest,9306,North Pacific Hardwood-Conifer Swamp,58583.916811884366,91.53737001922786
41,Oregon,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M035,Vancouverian Flooded & Swamp Forest,9226,North Pacific Intertidal Freshwater Wetland,15105.057758294399,23.6016527475048
53,Washington,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M035,Vancouverian Flooded & Swamp Forest,9226,North Pacific Intertidal Freshwater Wetland,20181.664846760043,31.53385132328943
53,Washington,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M035,Vancouverian Flooded & Swamp Forest,9216,North Pacific Shrub Swamp,108307.84546074324,169.23100853362885
41,Oregon,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M035,Vancouverian Flooded & Swamp Forest,9216,North Pacific Shrub Swamp,6802.16867778552,10.62838855911634
6,California,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9809,California Central Valley Riparian Woodland and Shrubland,117000.14791190544,182.81273111366744
6,California,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9849,Mediterranean California Foothill and Lower Montane Riparian Woodland,1051662.7366452059,1643.2230260199563
32,Nevada,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9849,Mediterranean California Foothill and Lower Montane Riparian Woodland,1.55676390324,0.00243244359883
41,Oregon,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9849,Mediterranean California Foothill and Lower Montane Riparian Woodland,178070.21667726405,278.23471356022685
41,Oregon,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9846,Mediterranean California Serpentine Foothill and Lower Montane Riparian Woodland and Seep,3113.30541163668,4.86453970571731
6,California,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9846,Mediterranean California Serpentine Foothill and Lower Montane Riparian Woodland and Seep,783.9418227030002,1.22490909798225
35,New Mexico,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9833,North American Warm Desert Lower Montane Riparian Woodland and Shrubland,50426.25156406344,78.79101806941598
48,Texas,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9833,North American Warm Desert Lower Montane Riparian Woodland and Shrubland,124.09632257256,0.19390050402102
4,Arizona,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9833,North American Warm Desert Lower Montane Riparian Woodland and Shrubland,42596.17392045288,66.55652175118645
6,California,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9833,North American Warm Desert Lower Montane Riparian Woodland and Shrubland,1.1119742166,0.00173745971345
49,Utah,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9833,North American Warm Desert Lower Montane Riparian Woodland and Shrubland,4649.1641996046,7.26431906193445
32,Nevada,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9833,North American Warm Desert Lower Montane Riparian Woodland and Shrubland,5487.81515376432,8.57471117781844
35,New Mexico,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9856,North American Warm Desert Riparian Systems,0.44478968664,0.00069498388538
32,Nevada,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9856,North American Warm Desert Riparian Systems,2.44634327652,0.00382241136959
48,Texas,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9856,North American Warm Desert Riparian Systems,314722.28491914127,491.7535701896962
45,South Carolina,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9856,North American Warm Desert Riparian Systems,24.90822245184,0.03891909758128
37,North Carolina,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9856,North American Warm Desert Riparian Systems,175.91432106611995,0.27486612666779
4,Arizona,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9856,North American Warm Desert Riparian Systems,4.67029170972,0.007297330796489998
6,California,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9856,North American Warm Desert Riparian Systems,3.55831749312,0.00555987108304
48,Texas,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9816,Tamaulipan Floodplain,292335.3528060202,456.7739887626928
48,Texas,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M036,Interior Warm & Cool Desert Riparian Forest,9821,Tamaulipan Riparian Systems,99388.70026939463,155.29484417204637
46,South Dakota,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M154,Southern Great Plains Floodplain Forest & Woodland,9817,Southeastern Great Plains Floodplain Forest,39963.68616007404,62.44325962556493
40,Oklahoma,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M154,Southern Great Plains Floodplain Forest & Woodland,9817,Southeastern Great Plains Floodplain Forest,25965.26514213996,40.57072678488557
20,Kansas,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M154,Southern Great Plains Floodplain Forest & Woodland,9817,Southeastern Great Plains Floodplain Forest,435327.6756361073,680.1994931863113
18,Indiana,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M154,Southern Great Plains Floodplain Forest & Woodland,9817,Southeastern Great Plains Floodplain Forest,1254.5293111681199,1.96020204871429
19,Iowa,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M154,Southern Great Plains Floodplain Forest & Woodland,9817,Southeastern Great Plains Floodplain Forest,361175.8973969796,564.3373396868408
17,Illinois,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M154,Southern Great Plains Floodplain Forest & Woodland,9817,Southeastern Great Plains Floodplain Forest,157580.97976219247,246.22028088019718
27,Minnesota,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M154,Southern Great Plains Floodplain Forest & Woodland,9817,Southeastern Great Plains Floodplain Forest,80915.47260901883,126.43042595250151
31,Nebraska,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M154,Southern Great Plains Floodplain Forest & Woodland,9817,Southeastern Great Plains Floodplain Forest,222451.5540050466,347.58055313538597
29,Missouri,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M154,Southern Great Plains Floodplain Forest & Woodland,9817,Southeastern Great Plains Floodplain Forest,501456.559902466,783.52587485324
26,Michigan,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M154,Southern Great Plains Floodplain Forest & Woodland,9817,Southeastern Great Plains Floodplain Forest,8.451004046160001,0.01320469382222
38,North Dakota,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M154,Southern Great Plains Floodplain Forest & Woodland,9817,Southeastern Great Plains Floodplain Forest,62009.90937322896,96.89048339636732
48,Texas,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M154,Southern Great Plains Floodplain Forest & Woodland,4141,Southeastern Great Plains Riparian Forest,406.53777358896,0.6352152712373199
5,Arkansas,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M154,Southern Great Plains Floodplain Forest & Woodland,4141,Southeastern Great Plains Riparian Forest,0.22239484332,0.00034749194269
22,Louisiana,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M154,Southern Great Plains Floodplain Forest & Woodland,4141,Southeastern Great Plains Riparian Forest,1435.78110847392,2.24340798200664
12,Florida,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M161,Pond-cypress Basin Swamp,9303,Atlantic Coastal Plain Clay-Based Carolina Bay Forested Wetland,4.00310717976,0.00625485496842
13,Georgia,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M161,Pond-cypress Basin Swamp,9303,Atlantic Coastal Plain Clay-Based Carolina Bay Forested Wetland,11760.016919918278,18.37502643750451
45,South Carolina,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M161,Pond-cypress Basin Swamp,9303,Atlantic Coastal Plain Clay-Based Carolina Bay Forested Wetland,9737.11342507956,15.214239726796267
37,North Carolina,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M161,Pond-cypress Basin Swamp,9303,Atlantic Coastal Plain Clay-Based Carolina Bay Forested Wetland,9391.7342334036,14.674584739798698
45,South Carolina,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M161,Pond-cypress Basin Swamp,9206,Atlantic Coastal Plain Clay-Based Carolina Bay Herbaceous Wetland,1247.85746586852,1.9497772904335904
13,Georgia,1,Forest & Woodland,1.B.3,Temperate Flooded & Swamp Forest,M161,Pond-cypress Basin Swamp,9206,Atlantic Coastal Plain Clay-Based Carolina Bay Herbaceous Wetland,1987.54271475084,3.10553549182053
